cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,cog.category:V,Defense mechanisms,2,31,2/337,0.42595960562841007,0.9607803896743444,0.9999818160616338,7.897255893520199e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:C,Energy production and conversion,23,152,23/321,1.048839973766191,0.43621157404480365,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",3,32,3/321,0.6498247663551401,0.8618016117509006,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:E,Amino acid transport and metabolism,17,196,17/321,0.6011984232945514,0.9959379707423722,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:F,Nucleotide transport and metabolism,7,67,7/321,0.724182824196773,0.8711553123296568,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:H,Coenzyme transport and metabolism,16,106,16/321,1.0462587433139363,0.4644606452368918,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:J,"Translation, ribosomal structure and biogenesis",8,164,8/321,0.33812020363194284,0.9999866314289861,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:K,Transcription,6,107,6/321,0.38868023408157915,0.999077076661169,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:L,"Replication, recombination and repair",3,86,3/321,0.24179526189958706,0.9998521577074077,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:N,Cell motility,10,72,10/321,0.9627033575631706,0.6052564980785575,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:T,Signal transduction mechanisms,12,193,12/321,0.43097186576921215,0.9999391168047254,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",6,78,6/321,0.5331895518811406,0.978061281225191,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|up,up,day 60,cog.category:V,Defense mechanisms,2,31,2/321,0.4471912370616018,0.9513569144729018,0.9999866314289861,5.805935430868077e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:G,Carbohydrate transport and metabolism,5,105,5/179,0.5919127427507315,0.936005192695656,0.9999898698681042,-4.3994826669921445e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:I,Lipid transport and metabolism,3,95,3/179,0.3925316083504851,0.9864021082324874,0.9999898698681042,-4.3994826669921445e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:J,"Translation, ribosomal structure and biogenesis",2,164,2/179,0.15158740972884588,0.9999898698681042,0.9999898698681042,-4.3994826669921445e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:K,Transcription,4,107,4/179,0.46467916253328456,0.9786896347479157,0.9999898698681042,-4.3994826669921445e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:L,"Replication, recombination and repair",5,86,5/179,0.722684162660777,0.8361796169099625,0.9999898698681042,-4.3994826669921445e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:O,"Post-translational modification, protein turnover, chaperones",2,96,2/179,0.2589618249534451,0.9974025089458993,0.9999898698681042,-4.3994826669921445e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism",2,50,2/179,0.49720670391061456,0.9212139497192477,0.9999898698681042,-4.3994826669921445e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:C,Energy production and conversion,13,152,13/243,0.7831113277019709,0.8673019476983674,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",2,32,2/243,0.5722736625514404,0.8801913873298224,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:E,Amino acid transport and metabolism,15,196,15/243,0.7007432602670698,0.9564376565990689,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:F,Nucleotide transport and metabolism,2,67,2/243,0.27332473435292676,0.9963827324221711,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:H,Coenzyme transport and metabolism,8,106,8/243,0.6910474415715506,0.909034978795799,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:J,"Translation, ribosomal structure and biogenesis",4,164,4/243,0.22332630733714745,0.9999947885505864,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:K,Transcription,11,107,11/243,0.9413099496173224,0.6343733029670902,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:L,"Replication, recombination and repair",4,86,4/243,0.4258780744568859,0.9889417962853042,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:N,Cell motility,2,72,2/243,0.25434385002286236,0.9978728162554885,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:T,Signal transduction mechanisms,10,193,10/243,0.47442376170067596,0.9988251788380061,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",1,78,1/243,0.1173894692413211,0.9998979864966261,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|up,up,day 31,cog.category:V,Defense mechanisms,4,31,4/243,1.1814682065578124,0.44374660687455814,0.9999947885505864,2.2633096205969543e-06
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",3,32,3/355,0.587588028169014,0.9058087157729056,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:E,Amino acid transport and metabolism,23,196,23/355,0.7354843345789019,0.9672383070951585,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:F,Nucleotide transport and metabolism,7,67,7/355,0.6548244692032794,0.9288826777127928,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:J,"Translation, ribosomal structure and biogenesis",7,164,7/355,0.26751975266231537,0.999999712461346,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:K,Transcription,10,107,10/355,0.5857575358694221,0.984804849762468,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:L,"Replication, recombination and repair",4,86,4/355,0.2915165411071078,0.999775870905601,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:N,Cell motility,11,72,11/355,0.9575508607198747,0.6144328183213548,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:O,"Post-translational modification, protein turnover, chaperones",14,96,14/355,0.9140258215962442,0.6897735521521096,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:T,Signal transduction mechanisms,14,193,14/355,0.4546449682551267,0.9999462925230784,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",6,78,6/355,0.4821235102925243,0.9909720351696164,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,cog.category:V,Defense mechanisms,3,31,3/355,0.6065424806905951,0.8936242737806548,0.999999712461346,1.2487646871862587e-07
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:C,Energy production and conversion,2,152,2/27,1.084307992202729,0.5604245801706158,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",1,32,1/27,2.5752314814814814,0.3252780071522599,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:F,Nucleotide transport and metabolism,0,67,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:G,Carbohydrate transport and metabolism,1,105,1/27,0.7848324514991181,0.731009634899215,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:H,Coenzyme transport and metabolism,2,106,2/27,1.5548567435359888,0.37129846270075956,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:I,Lipid transport and metabolism,1,95,1/27,0.8674463937621831,0.6943262220308208,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:J,"Translation, ribosomal structure and biogenesis",3,164,3/27,1.507452574525745,0.3202631039179821,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:K,Transcription,2,107,2/27,1.5403253721010728,0.375754131325128,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:L,"Replication, recombination and repair",0,86,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:M,Cell wall/membrane/envelope biogenesis,1,177,1/27,0.46557857292320565,0.8947971126840917,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:N,Cell motility,1,72,1/27,1.1445473251028806,0.5907689335679023,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:O,"Post-translational modification, protein turnover, chaperones",0,96,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:P,Inorganic ion transport and metabolism,0,131,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:Q,"Secondary metabolites biosynthesis, transport and catabolism",0,50,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:T,Signal transduction mechanisms,4,193,4/27,1.7079255421224333,0.2018335255629127,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",0,78,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,cog.category:V,Defense mechanisms,0,31,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:C,Energy production and conversion,10,152,10/123,1.190094137783483,0.32900805082012213,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:D,"Cell cycle control, cell division, chromosome partitioning",0,32,0/123,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:E,Amino acid transport and metabolism,8,196,8/123,0.738344118135059,0.8649957653688015,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:F,Nucleotide transport and metabolism,0,67,0/123,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:G,Carbohydrate transport and metabolism,6,105,6/123,1.0336817653890824,0.5293141826306659,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:H,Coenzyme transport and metabolism,4,106,4/123,0.6826200337475073,0.8500409309953468,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:J,"Translation, ribosomal structure and biogenesis",1,164,1/123,0.11030140789212771,0.9999385079845472,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:K,Transcription,2,107,2/123,0.3381202036319429,0.9851795918761187,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:L,"Replication, recombination and repair",0,86,0/123,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:M,Cell wall/membrane/envelope biogenesis,12,177,12/123,1.2264020945294198,0.26896352036157095,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:N,Cell motility,1,72,1/123,0.2512420957542909,0.9844424781212758,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:O,"Post-translational modification, protein turnover, chaperones",5,96,5/123,0.9421578590785908,0.6223850017923844,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:T,Signal transduction mechanisms,2,193,2/123,0.187455242428072,0.9998631100884077,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:U,"Intracellular trafficking, secretion, and vesicular transport",1,78,1/123,0.2319157806962685,0.9890738083577261,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|up,up,day 18,cog.category:V,Defense mechanisms,0,31,0/123,0.0,1.0,1.0,-0.0
