cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01501,beta-Lactam resistance,7,17,7/433,2.1158809944301047,0.03230149896514578,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01523,Antifolate resistance,1,6,1/433,0.8564280215550424,0.727517144938399,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko01524,Platinum drug resistance,1,5,1/433,1.0277136258660506,0.6614930395989065,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko02010,ABC transporters,8,33,8/433,1.2457134858982433,0.304745697171557,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko02020,Two-component system,21,98,21/433,1.1011217419993402,0.3470065572184255,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko02024,Quorum sensing,5,31,5/433,0.828801311182299,0.7501913101933511,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko02025,Biofilm formation - Pseudomonas aeruginosa,2,19,2/433,0.540901908350553,0.9094004087634828,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko02026,Biofilm formation - Escherichia coli,4,21,4/433,0.9787748817771913,0.6068779186679285,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko02030,Bacterial chemotaxis,3,36,3/433,0.42821401077752114,0.981478469763237,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko03010,Ribosome,0,51,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko03018,RNA degradation,2,15,2/433,0.6851424172440338,0.8209910588038551,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko03030,DNA replication,2,14,2/433,0.7340811613328935,0.7891391524479493,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko03060,Protein export,4,12,4/433,1.7128560431100848,0.1907949174651634,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko03070,Bacterial secretion system,6,19,6/433,1.6227057250516592,0.147063841634439,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko03320,PPAR signaling pathway,0,8,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko03410,Base excision repair,0,7,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko03420,Nucleotide excision repair,0,7,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko03430,Mismatch repair,1,15,1/433,0.3425712086220169,0.961528115865255,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko03440,Homologous recombination,1,16,1/433,0.32116050808314084,0.969065819860886,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko04066,HIF-1 signaling pathway,0,6,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko04112,Cell cycle - Caulobacter,2,9,2/433,1.1419040287400564,0.5477286178419991,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko04146,Peroxisome,1,11,1/433,0.4671425572118413,0.9080641860782462,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko04212,Longevity regulating pathway - worm,2,11,2/433,0.9342851144236826,0.6623345105960279,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko04217,Necroptosis,0,5,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko04621,NOD-like receptor signaling pathway,3,6,3/433,2.569284064665127,0.09209052039590049,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko04626,Plant-pathogen interaction,4,8,4/433,2.5692840646651267,0.05114626270088852,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko04714,Thermogenesis,0,6,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko04936,Alcoholic liver disease,1,5,1/433,1.0277136258660506,0.6614930395989065,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko04981,Folate transport and metabolism,1,5,1/433,1.0277136258660506,0.6614930395989065,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05010,Alzheimer disease,0,6,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05012,Parkinson disease,0,6,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05014,Amyotrophic lateral sclerosis,1,6,1/433,0.8564280215550424,0.727517144938399,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05016,Huntington disease,0,6,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05022,Pathways of neurodegeneration - multiple diseases,1,6,1/433,0.8564280215550424,0.727517144938399,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05111,Biofilm formation - Vibrio cholerae,6,28,6/433,1.1011217419993402,0.4708191060798921,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05132,Salmonella infection,3,9,3/433,1.7128560431100845,0.24739064682808895,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05134,Legionellosis,3,6,3/433,2.569284064665127,0.09209052039590049,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05152,Tuberculosis,0,5,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05200,Pathways in cancer,2,7,2/433,1.468162322665787,0.40849485676803465,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05204,Chemical carcinogenesis - DNA adducts,1,5,1/433,1.0277136258660506,0.6614930395989065,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05207,Chemical carcinogenesis - receptor activation,1,6,1/433,0.8564280215550424,0.727517144938399,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05208,Chemical carcinogenesis - reactive oxygen species,2,12,2/433,0.8564280215550424,0.7102817643486559,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05225,Hepatocellular carcinoma,1,5,1/433,1.0277136258660506,0.6614930395989065,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05230,Central carbon metabolism in cancer,0,6,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05415,Diabetic cardiomyopathy,0,10,0/433,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_axenic|day 31|up,up,day 31,kegg.pathway:ko05418,Fluid shear stress and atherosclerosis,1,9,1/433,0.5709520143700282,0.8579735705386597,1.0,-0.0
