locus_tag,log2fc,expression_status,timepoint
ACZ81_01775,0.465876579284669,not_significant,day 31
ACZ81_01825,0.465856552124028,not_significant,day 18
ACZ81_14655,-0.465740839640301,not_significant,day 18
ACZ81_18605,-0.46555201212565,not_significant,day 18
ACZ81_07860,0.465151468912759,not_significant,day 18
ACZ81_08255,-0.463816006978353,not_significant,day 31
ACZ81_00905,-0.463799794514974,not_significant,day 18
ACZ81_01450,-0.463327089945477,not_significant,day 31
ACZ81_19325,-0.463045438130697,not_significant,day 31
ACZ81_05350,-0.463017145792644,not_significant,day 18
ACZ81_02685,-0.462697347005209,not_significant,day 18
ACZ81_13575,0.462084452311201,not_significant,day 18
ACZ81_13005,-0.46208381652832,not_significant,day 18
ACZ81_10365,0.46169567108154,not_significant,day 31
ACZ81_14895,0.46152400970459,not_significant,day 31
ACZ81_03235,-0.461321194966635,not_significant,day 31
ACZ81_04520,-0.461264610290526,not_significant,day 31
ACZ81_05340,-0.46073627471924,not_significant,day 31
ACZ81_18295,-0.460675875345868,not_significant,day 31
ACZ81_00075,-0.460597038269046,not_significant,day 31
ACZ81_09305,0.460529645284017,not_significant,day 31
ACZ81_19230,0.460356076558433,not_significant,day 31
ACZ81_02765,-0.460220654805502,not_significant,day 31
ACZ81_09945,0.459951082865398,not_significant,day 31
ACZ81_13810,0.459917704264321,not_significant,day 18
ACZ81_19260,-0.45981788635254,not_significant,day 18
ACZ81_06940,-0.459369977315268,not_significant,day 31
ACZ81_01850,-0.45845158894857,not_significant,day 18
ACZ81_19520,0.458312352498373,not_significant,day 18
ACZ81_02305,-0.458118120829264,not_significant,day 31
ACZ81_12955,0.457963307698567,not_significant,day 18
ACZ81_03275,0.457620938618977,not_significant,day 31
ACZ81_12645,-0.457583109537761,not_significant,day 18
ACZ81_05525,0.457462310791015,not_significant,day 18
ACZ81_17600,0.4572639465332,not_significant,day 18
ACZ81_18275,-0.456507047017415,not_significant,day 31
ACZ81_01125,0.456457773844404,not_significant,day 18
ACZ81_17435,-0.456402778625489,not_significant,day 31
ACZ81_08915,0.45634841918945,not_significant,day 18
ACZ81_09085,-0.456245104471846,not_significant,day 31
ACZ81_11350,-0.455855369567871,not_significant,day 31
ACZ81_13030,-0.455279986063637,not_significant,day 31
ACZ81_08900,0.455238978068033,not_significant,day 18
ACZ81_19965,0.455102920532231,not_significant,day 18
ACZ81_15840,0.454959233601886,not_significant,day 18
ACZ81_11700,-0.454810142517087,not_significant,day 31
ACZ81_06955,0.45478089650472,not_significant,day 31
ACZ81_06970,-0.454779307047526,not_significant,day 18
ACZ81_18885,-0.454674402872722,not_significant,day 18
ACZ81_01735,0.453711827596029,not_significant,day 18
ACZ81_00730,0.452963829040526,not_significant,day 31
ACZ81_04825,0.452380816141763,not_significant,day 31
ACZ81_00230,-0.452347119649248,not_significant,day 31
ACZ81_05590,0.452240626017253,not_significant,day 18
ACZ81_04205,-0.451802889506022,not_significant,day 31
ACZ81_10200,0.451733271280922,not_significant,day 18
ACZ81_13320,-0.451381047566732,not_significant,day 18
ACZ81_01870,0.451179504394531,not_significant,day 18
ACZ81_12670,0.450452168782551,not_significant,day 18
ACZ81_02190,0.45018513997396,not_significant,day 18
ACZ81_16585,0.448248227437338,not_significant,day 31
ACZ81_05245,0.447989781697593,not_significant,day 18
ACZ81_15120,-0.447893778483078,not_significant,day 18
ACZ81_10665,0.447863578796386,not_significant,day 31
ACZ81_16020,0.44786262512207,not_significant,day 18
ACZ81_00535,-0.44779904683431,not_significant,day 18
ACZ81_01375,0.447635650634766,not_significant,day 18
ACZ81_04825,-0.447367986043295,not_significant,day 18
ACZ81_17805,0.447168986002604,not_significant,day 18
ACZ81_04015,-0.446734428405762,not_significant,day 31
ACZ81_19620,0.446712493896486,not_significant,day 18
ACZ81_12970,-0.446481386820474,not_significant,day 31
ACZ81_03290,-0.445226351420085,not_significant,day 31
ACZ81_02305,0.444859822591147,not_significant,day 18
ACZ81_01215,0.444694836934408,not_significant,day 31
ACZ81_03410,-0.44441827138265,not_significant,day 31
ACZ81_08995,0.44414520263672,not_significant,day 18
ACZ81_11175,-0.443779309590657,not_significant,day 31
ACZ81_10265,0.443670908610025,not_significant,day 18
ACZ81_13230,-0.44352912902832,not_significant,day 18
ACZ81_08660,0.443220456441243,not_significant,day 31
ACZ81_16445,0.443165779113771,not_significant,day 31
ACZ81_14040,-0.443106333414714,not_significant,day 18
ACZ81_13750,0.442951202392575,not_significant,day 18
ACZ81_17495,-0.442479769388835,not_significant,day 31
ACZ81_RS17235,0.44234307607015,not_significant,day 31
ACZ81_11035,0.441369374593097,not_significant,day 18
ACZ81_15135,0.441216468811032,not_significant,day 31
ACZ81_18825,0.440900802612305,not_significant,day 18
ACZ81_11125,-0.440868377685544,not_significant,day 18
ACZ81_13045,-0.44016170501709,not_significant,day 31
ACZ81_14545,-0.440149943033854,not_significant,day 18
ACZ81_12305,0.440137227376303,not_significant,day 18
ACZ81_01835,-0.43996588389079,not_significant,day 31
ACZ81_12555,-0.439621925354003,not_significant,day 31
ACZ81_01485,-0.439510027567543,not_significant,day 31
ACZ81_12525,0.438636779785157,not_significant,day 18
ACZ81_06670,0.438396135965984,not_significant,day 31
ACZ81_09780,0.43811798095703,not_significant,day 18
ACZ81_09285,0.438054402669267,not_significant,day 18
ACZ81_15275,0.437859853108724,not_significant,day 18
ACZ81_12950,0.436819712320964,not_significant,day 18
ACZ81_05980,-0.436030705769856,not_significant,day 18
ACZ81_11515,-0.435829798380535,not_significant,day 18
ACZ81_18785,0.435447692871093,not_significant,day 18
ACZ81_03470,-0.435318946838379,not_significant,day 31
ACZ81_04010,-0.43476390838623,not_significant,day 31
ACZ81_05030,0.434746424357096,not_significant,day 18
ACZ81_18325,-0.434604008992512,not_significant,day 18
ACZ81_16520,0.434421539306642,not_significant,day 18
ACZ81_16490,-0.434419314066569,not_significant,day 31
ACZ81_00265,-0.43439165751139,not_significant,day 18
ACZ81_00760,-0.434312184651692,not_significant,day 18
ACZ81_05290,-0.433973630269368,not_significant,day 31
ACZ81_00870,-0.43376890818278,not_significant,day 31
ACZ81_17550,-0.43370278676351,not_significant,day 31
ACZ81_01030,-0.433191617329918,not_significant,day 31
ACZ81_18100,-0.433016777038575,not_significant,day 31
ACZ81_02950,-0.432581583658852,not_significant,day 18
ACZ81_04040,0.432548522949219,not_significant,day 18
ACZ81_10490,-0.432125727335612,not_significant,day 18
ACZ81_08505,0.431987444559732,not_significant,day 31
ACZ81_08845,0.431910514831544,not_significant,day 31
ACZ81_19360,-0.431580225626627,not_significant,day 18
ACZ81_03465,-0.431474685668944,not_significant,day 18
ACZ81_02265,0.431319554646812,not_significant,day 18
ACZ81_08435,-0.431095441182453,not_significant,day 31
ACZ81_00315,-0.431006749471033,not_significant,day 18
ACZ81_05510,-0.430497169494629,not_significant,day 31
ACZ81_05915,0.430477778116863,not_significant,day 18
ACZ81_15070,-0.43028990427653,not_significant,day 31
ACZ81_14405,0.430058161417641,not_significant,day 18
ACZ81_19290,0.429766019185383,not_significant,day 31
ACZ81_09360,0.429445266723633,not_significant,day 18
ACZ81_18295,-0.429416656494144,not_significant,day 18
ACZ81_14465,-0.428823788960776,not_significant,day 31
ACZ81_07730,0.428370157877603,not_significant,day 18
ACZ81_18555,0.42788314819336,not_significant,day 18
ACZ81_11815,-0.426364262898764,not_significant,day 18
ACZ81_06435,0.426228841145835,not_significant,day 18
ACZ81_13720,-0.426101366678873,not_significant,day 31
ACZ81_18365,-0.425322850545248,not_significant,day 18
ACZ81_03200,0.42516295115153,not_significant,day 31
ACZ81_03505,-0.425060907999675,not_significant,day 18
ACZ81_10105,0.424088160196939,not_significant,day 18
ACZ81_18660,-0.424064954121906,not_significant,day 31
ACZ81_11000,-0.423761685689287,not_significant,day 31
ACZ81_08755,-0.423758824666341,not_significant,day 18
ACZ81_01485,-0.42343266805013,not_significant,day 18
ACZ81_10225,0.423270543416344,not_significant,day 18
ACZ81_07630,-0.422868728637695,not_significant,day 18
ACZ81_12800,0.422809282938641,not_significant,day 31
ACZ81_01605,-0.421914736429851,not_significant,day 31
ACZ81_01215,-0.421276092529297,not_significant,day 18
ACZ81_07720,0.421031951904297,not_significant,day 18
ACZ81_11950,0.42088254292806,not_significant,day 18
ACZ81_01965,-0.42057450612386,not_significant,day 31
ACZ81_11115,0.420339584350586,not_significant,day 18
ACZ81_04970,0.420183181762697,not_significant,day 18
ACZ81_19365,0.41996161142985,not_significant,day 31
ACZ81_01995,-0.419883410135907,not_significant,day 31
ACZ81_12165,-0.419751485188803,not_significant,day 18
ACZ81_19165,-0.419721603393555,not_significant,day 18
ACZ81_05725,0.419216156005859,not_significant,day 18
ACZ81_15570,-0.418931007385254,not_significant,day 31
ACZ81_16920,0.41799163818359,not_significant,day 18
ACZ81_02950,0.417977333068849,not_significant,day 31
ACZ81_06855,0.417515436808268,not_significant,day 18
ACZ81_17425,-0.417470932006835,not_significant,day 18
ACZ81_11920,-0.416230837504068,not_significant,day 31
ACZ81_04855,-0.416151364644373,not_significant,day 31
ACZ81_00805,-0.415987650553386,not_significant,day 18
ACZ81_10140,-0.415692965189615,not_significant,day 31
ACZ81_12165,-0.415375709533696,not_significant,day 31
ACZ81_13400,0.415343602498372,not_significant,day 18
ACZ81_00970,0.415336926778157,not_significant,day 31
ACZ81_19820,-0.414384841918945,not_significant,day 18
ACZ81_11545,-0.413475036621094,not_significant,day 18
ACZ81_16295,0.412150065104166,not_significant,day 18
ACZ81_20045,0.411769549051924,not_significant,day 31
ACZ81_16745,0.41134452819824,not_significant,day 18
ACZ81_11575,-0.411192258199056,not_significant,day 31
ACZ81_14755,-0.411145528157552,not_significant,day 18
ACZ81_11240,-0.411046981811523,not_significant,day 18
ACZ81_12750,-0.410892804463705,not_significant,day 31
ACZ81_10655,0.410518010457356,not_significant,day 18
ACZ81_05460,0.410114924112957,not_significant,day 18
ACZ81_09015,0.409372965494791,not_significant,day 18
ACZ81_03185,-0.409148216247563,not_significant,day 31
ACZ81_05515,0.407933553059896,not_significant,day 18
ACZ81_04570,-0.407693545023601,not_significant,day 31
ACZ81_17595,0.407621383666989,not_significant,day 18
ACZ81_02670,-0.4072593053182,not_significant,day 31
ACZ81_10825,0.407005310058594,not_significant,day 18
ACZ81_16035,0.406693776448567,not_significant,day 18
ACZ81_15620,0.406649271647133,not_significant,day 18
ACZ81_09255,0.405748367309569,not_significant,day 18
ACZ81_00885,-0.405612309773764,not_significant,day 18
ACZ81_13850,0.405288378397622,not_significant,day 31
ACZ81_08535,-0.405039787292484,not_significant,day 31
ACZ81_19590,-0.404882431030274,not_significant,day 18
ACZ81_09425,0.404534339904784,not_significant,day 31
ACZ81_00900,0.40426762898763,not_significant,day 18
ACZ81_18150,0.403084119160969,not_significant,day 31
ACZ81_01795,-0.402798652648926,not_significant,day 31
ACZ81_06125,0.402784665425618,not_significant,day 31
ACZ81_11530,0.402639071146645,not_significant,day 31
ACZ81_09825,0.402315775553379,not_significant,day 18
ACZ81_00725,-0.401734987894694,not_significant,day 31
ACZ81_16755,0.400883674621583,not_significant,day 31
ACZ81_17275,0.400744120279952,not_significant,day 18
ACZ81_15295,-0.400229136149087,not_significant,day 18
ACZ81_09200,-0.40007209777832,not_significant,day 18
ACZ81_07435,-0.399846076965331,not_significant,day 31
ACZ81_06225,0.398672103881837,not_significant,day 18
ACZ81_19515,-0.398500124613444,not_significant,day 31
ACZ81_10390,-0.398349126180013,not_significant,day 18
ACZ81_05370,0.398222605387369,not_significant,day 18
ACZ81_03995,0.398166020711263,not_significant,day 18
ACZ81_17045,-0.397857666015626,not_significant,day 18
ACZ81_08070,-0.397652943929037,not_significant,day 18
ACZ81_10120,-0.397539138793947,not_significant,day 18
ACZ81_00225,-0.397521018981933,not_significant,day 31
ACZ81_19710,-0.397380510965984,not_significant,day 31
ACZ81_06155,-0.397210756937663,not_significant,day 31
ACZ81_06705,-0.396965662638347,not_significant,day 18
ACZ81_18355,-0.396830240885417,not_significant,day 18
ACZ81_15870,-0.396448771158854,not_significant,day 18
ACZ81_03270,-0.39638582865397,not_significant,day 18
ACZ81_16750,-0.39613119761149,not_significant,day 31
ACZ81_02495,0.396077156066893,not_significant,day 31
ACZ81_00715,0.395718256632487,not_significant,day 18
ACZ81_15895,0.395361582438147,not_significant,day 18
ACZ81_06545,0.395006815592448,not_significant,day 18
ACZ81_18685,0.394866625467936,not_significant,day 31
ACZ81_02360,-0.394760767618815,not_significant,day 18
ACZ81_18610,0.39470831553141,not_significant,day 31
ACZ81_17050,-0.394615173339846,not_significant,day 18
ACZ81_19180,-0.39455223083496,not_significant,day 18
ACZ81_10080,-0.394054730733236,not_significant,day 31
ACZ81_10210,-0.393375396728511,not_significant,day 18
ACZ81_02065,-0.393301645914714,not_significant,day 18
ACZ81_12530,0.392692565917967,not_significant,day 18
ACZ81_00745,0.392582575480144,not_significant,day 18
ACZ81_10590,-0.392297744750977,not_significant,day 18
ACZ81_10340,-0.391742388407389,not_significant,day 31
ACZ81_19800,0.39117685953776,not_significant,day 18
ACZ81_01850,-0.390901883443197,not_significant,day 31
ACZ81_11195,-0.390849431355794,not_significant,day 18
ACZ81_01010,0.390737533569339,not_significant,day 18
ACZ81_00210,0.390712102254231,not_significant,day 18
ACZ81_13520,-0.389962514241536,not_significant,day 18
ACZ81_15190,-0.3893772761027,not_significant,day 31
ACZ81_06175,-0.388242403666176,not_significant,day 31
ACZ81_13600,-0.388090451558432,not_significant,day 31
ACZ81_19585,-0.387980461120606,not_significant,day 31
ACZ81_07900,-0.386465708414713,not_significant,day 18
ACZ81_15505,0.386145909627276,not_significant,day 18
ACZ81_08600,0.385308901468912,not_significant,day 31
ACZ81_08140,-0.385144551595052,not_significant,day 18
ACZ81_19170,0.38493092854818,not_significant,day 18
ACZ81_15630,0.383948326110839,not_significant,day 31
ACZ81_14735,-0.38390986124675,not_significant,day 18
ACZ81_17240,-0.383748372395833,not_significant,day 18
ACZ81_12455,-0.383732159932453,not_significant,day 31
ACZ81_03025,0.383573532104492,not_significant,day 18
ACZ81_15560,0.383522987365721,not_significant,day 31
ACZ81_18685,0.382920583089193,not_significant,day 18
ACZ81_00075,-0.382182439168297,not_significant,day 18
ACZ81_07925,0.382148742675781,not_significant,day 18
ACZ81_06890,-0.382108052571615,not_significant,day 18
ACZ81_02150,-0.382101694742837,not_significant,day 18
ACZ81_06590,0.381567001342773,not_significant,day 18
ACZ81_09775,0.381490071614585,not_significant,day 18
ACZ81_05710,-0.381204287211103,not_significant,day 31
ACZ81_00700,0.38091786702474,not_significant,day 18
ACZ81_10170,0.380788485209148,not_significant,day 31
ACZ81_16420,0.38078498840332,not_significant,day 18
ACZ81_07300,0.380521774291992,not_significant,day 18
ACZ81_03350,0.380406379699707,not_significant,day 31
ACZ81_13920,0.380020777384439,not_significant,day 18
ACZ81_18270,0.379566192626953,not_significant,day 18
ACZ81_18205,-0.379565238952637,not_significant,day 31
ACZ81_09225,-0.379070599873863,not_significant,day 31
ACZ81_09640,-0.37828222910563,not_significant,day 31
ACZ81_06290,-0.378273328145345,not_significant,day 31
ACZ81_15605,0.378173192342122,not_significant,day 18
ACZ81_18895,0.37793477376302,not_significant,day 18
ACZ81_03320,-0.377777099609373,not_significant,day 18
ACZ81_12800,-0.377457936604817,not_significant,day 18
ACZ81_07055,0.377386093139648,not_significant,day 18
ACZ81_10745,-0.376566569010416,not_significant,day 18
ACZ81_14625,0.37651634216309,not_significant,day 18
ACZ81_07170,0.376247088114419,not_significant,day 31
ACZ81_10850,-0.376235326131184,not_significant,day 18
ACZ81_04270,0.376087188720703,not_significant,day 18
ACZ81_02245,0.375829060872393,not_significant,day 18
ACZ81_13905,-0.375672022501629,not_significant,day 18
ACZ81_13965,-0.375654538472494,not_significant,day 31
ACZ81_19370,-0.37558142344157,not_significant,day 31
ACZ81_07145,-0.374539375305174,not_significant,day 31
ACZ81_02750,-0.374090830485026,not_significant,day 18
ACZ81_10190,-0.374084154764809,not_significant,day 31
ACZ81_02110,-0.37294069925944,not_significant,day 18
ACZ81_14850,-0.372671127319333,not_significant,day 18
ACZ81_19715,0.37250550587972,not_significant,day 31
ACZ81_09330,-0.371191024780273,not_significant,day 18
ACZ81_06595,0.370914459228516,not_significant,day 18
ACZ81_05390,-0.370800654093423,not_significant,day 18
ACZ81_10895,-0.370529492696124,not_significant,day 31
ACZ81_04650,0.370506922403971,not_significant,day 18
ACZ81_00360,-0.368875503540037,not_significant,day 18
ACZ81_18210,-0.368868192036951,not_significant,day 31
ACZ81_03160,-0.368547757466635,not_significant,day 31
ACZ81_18205,0.367809295654296,not_significant,day 18
ACZ81_09375,-0.367733001708981,not_significant,day 18
ACZ81_13250,-0.367024739583334,not_significant,day 18
ACZ81_17680,0.366786321004233,not_significant,day 18
ACZ81_13015,0.366785049438481,not_significant,day 18
ACZ81_12255,-0.366407394409177,not_significant,day 18
ACZ81_09950,-0.365963617960612,not_significant,day 18
ACZ81_17520,0.365829149882,not_significant,day 31
ACZ81_13485,0.365711847941082,not_significant,day 18
ACZ81_03515,0.36535898844401,not_significant,day 18
ACZ81_15135,-0.36505953470866,not_significant,day 18
ACZ81_00580,-0.364787101745605,not_significant,day 31
ACZ81_11635,0.364109992980953,not_significant,day 31
ACZ81_04785,0.36406675974528,not_significant,day 31
ACZ81_05335,0.363796234130859,not_significant,day 18
ACZ81_14740,-0.363505999247236,not_significant,day 31
ACZ81_09790,0.362882614135741,not_significant,day 18
ACZ81_08430,0.362522125244144,not_significant,day 18
ACZ81_00530,-0.362458546956376,not_significant,day 18
ACZ81_02270,0.362332344055176,not_significant,day 31
ACZ81_04690,0.360645929972331,not_significant,day 18
ACZ81_08315,0.360098203023274,not_significant,day 31
ACZ81_12940,0.359752655029295,not_significant,day 18
ACZ81_04645,0.359416961669923,not_significant,day 18
ACZ81_14660,0.359090169270834,not_significant,day 18
ACZ81_02310,0.358737309773763,not_significant,day 18
ACZ81_20440,0.358574231465658,not_significant,day 31
ACZ81_17525,-0.358350118001303,not_significant,day 18
ACZ81_18705,0.358341852823893,not_significant,day 18
ACZ81_01975,0.358303705851237,not_significant,day 18
ACZ81_18260,0.35799185434977,not_significant,day 31
ACZ81_14665,-0.357826232910159,not_significant,day 18
ACZ81_15930,-0.357692082722983,not_significant,day 18
ACZ81_17820,-0.357561747233074,not_significant,day 18
ACZ81_02380,-0.357515970865884,not_significant,day 18
ACZ81_06185,-0.357299486796061,not_significant,day 31
ACZ81_17260,-0.356826146443687,not_significant,day 18
ACZ81_10320,-0.35681374867757,not_significant,day 31
ACZ81_16705,0.356543223063151,not_significant,day 18
ACZ81_17425,-0.356279055277506,not_significant,day 31
ACZ81_18945,0.356246948242182,not_significant,day 18
ACZ81_11950,-0.356238365173342,not_significant,day 31
ACZ81_00435,0.356175104777017,not_significant,day 31
ACZ81_08585,0.356026331583658,not_significant,day 18
ACZ81_07320,-0.355514208475748,not_significant,day 31
ACZ81_15455,-0.355167388916017,not_significant,day 18
ACZ81_03995,0.355162620544432,not_significant,day 31
ACZ81_RS13815,-0.354739824930827,not_significant,day 31
ACZ81_10410,0.354026158650714,not_significant,day 18
ACZ81_17775,0.354009628295897,not_significant,day 18
ACZ81_04710,0.353446324666341,not_significant,day 18
ACZ81_04785,-0.35332743326823,not_significant,day 18
ACZ81_18400,-0.352787017822265,not_significant,day 18
ACZ81_15555,0.352220217386883,not_significant,day 31
ACZ81_04855,0.351523081461587,not_significant,day 18
ACZ81_01165,-0.351466496785479,not_significant,day 18
ACZ81_18795,0.351095835367839,not_significant,day 18
ACZ81_11895,0.350933710734047,not_significant,day 18
ACZ81_04690,-0.350534756978353,not_significant,day 31
ACZ81_12160,-0.350247701009117,not_significant,day 18
ACZ81_10100,0.350181579589843,not_significant,day 18
ACZ81_17570,-0.349675178527833,not_significant,day 31
ACZ81_15230,-0.34955437978109,not_significant,day 31
ACZ81_13630,-0.349538803100587,not_significant,day 18
ACZ81_03185,0.349512100219724,not_significant,day 18
ACZ81_14650,0.349297841389972,not_significant,day 18
ACZ81_05270,0.34919738769531,not_significant,day 18
ACZ81_02695,-0.34849230448405,not_significant,day 18
ACZ81_11040,-0.348367055257164,not_significant,day 18
ACZ81_13975,0.34827295939127,not_significant,day 18
ACZ81_16485,-0.348151524861656,not_significant,day 18
ACZ81_07140,0.348028182983399,not_significant,day 18
ACZ81_10180,-0.348016103108724,not_significant,day 18
ACZ81_18200,-0.347665150960287,not_significant,day 18
ACZ81_01880,0.347665150960286,not_significant,day 18
ACZ81_11080,-0.347202301025389,not_significant,day 18
ACZ81_19570,-0.347146987915039,not_significant,day 18
ACZ81_13960,-0.347060521443684,not_significant,day 18
ACZ81_08775,0.346995353698731,not_significant,day 31
ACZ81_11535,0.346851984659833,not_significant,day 18
ACZ81_13445,-0.346040725708008,not_significant,day 18
ACZ81_07420,-0.34600067138672,not_significant,day 18
ACZ81_05170,0.34571011861165,not_significant,day 18
ACZ81_20350,0.34546597798665,not_significant,day 18
ACZ81_16485,0.34503523508708,not_significant,day 31
ACZ81_18095,-0.344566980997721,not_significant,day 18
ACZ81_19680,0.344534238179523,not_significant,day 31
ACZ81_11505,-0.344231287638343,not_significant,day 18
ACZ81_08805,-0.344208399454753,not_significant,day 18
ACZ81_02000,0.343807856241862,not_significant,day 18
ACZ81_04435,0.34370994567871,not_significant,day 18
ACZ81_08265,-0.343706130981446,not_significant,day 18
ACZ81_06220,-0.343617439270018,not_significant,day 31
ACZ81_10180,0.343266487121583,not_significant,day 31
ACZ81_05355,0.342391331990558,not_significant,day 18
ACZ81_04000,0.342168807983398,not_significant,day 18
ACZ81_06085,-0.341800053914383,not_significant,day 18
ACZ81_01505,0.341702461242677,not_significant,day 31
ACZ81_10040,0.34165096282959,not_significant,day 31
ACZ81_19320,-0.341520627339679,not_significant,day 31
ACZ81_07655,-0.341212590535481,not_significant,day 18
ACZ81_17535,0.341075897216799,not_significant,day 18
ACZ81_02320,0.341022491455078,not_significant,day 18
ACZ81_16820,-0.340195020039874,not_significant,day 31
ACZ81_19720,0.339967091878253,not_significant,day 18
ACZ81_14385,-0.339349110921227,not_significant,day 18
ACZ81_19780,-0.339109420776368,not_significant,day 18
ACZ81_12715,-0.339032491048178,not_significant,day 18
ACZ81_08230,-0.338839213053383,not_significant,day 18
ACZ81_02920,-0.338586171468099,not_significant,day 18
ACZ81_19915,-0.338214238484707,not_significant,day 18
ACZ81_05560,0.33817672729492,not_significant,day 18
ACZ81_14210,0.337902704874674,not_significant,day 18
ACZ81_02820,-0.337864557902018,not_significant,day 18
ACZ81_05340,0.337415059407552,not_significant,day 18
ACZ81_09895,0.336969375610353,not_significant,day 18
ACZ81_05865,-0.336875279744462,not_significant,day 18
ACZ81_19225,-0.33639144897461,not_significant,day 18
ACZ81_04160,0.33624585469564,not_significant,day 18
ACZ81_02765,0.336196263631183,not_significant,day 18
ACZ81_16920,0.33608849843343,not_significant,day 31
ACZ81_12695,-0.335861206054687,not_significant,day 18
ACZ81_10740,-0.335749944051104,not_significant,day 18
ACZ81_04600,-0.335256576538086,not_significant,day 18
ACZ81_07920,0.335214614868163,not_significant,day 18
ACZ81_11445,-0.334814389546714,not_significant,day 31
ACZ81_01565,0.334801991780593,not_significant,day 18
ACZ81_16330,0.334801038106282,not_significant,day 31
ACZ81_09785,0.334662755330406,not_significant,day 18
ACZ81_06165,0.334483146667482,not_significant,day 31
ACZ81_05885,-0.33445835113525,not_significant,day 31
ACZ81_10750,-0.3342711130778,not_significant,day 18
ACZ81_09935,-0.334011713663735,not_significant,day 18
ACZ81_02835,-0.333998362223307,not_significant,day 18
ACZ81_14395,-0.333650271097816,not_significant,day 31
ACZ81_03830,0.333485921223958,not_significant,day 18
ACZ81_RS21680,-0.3331511815389,not_significant,day 31
ACZ81_00910,-0.332829793294271,not_significant,day 18
ACZ81_13170,-0.332704544067383,not_significant,day 18
ACZ81_10260,0.332641919453939,not_significant,day 31
ACZ81_09455,-0.332532246907549,not_significant,day 18
ACZ81_04830,-0.332118352254233,not_significant,day 18
ACZ81_01245,0.3310801188151,not_significant,day 18
ACZ81_16875,0.330034255981444,not_significant,day 18
ACZ81_12865,0.329289754231771,not_significant,day 18
ACZ81_07835,-0.328845342000326,not_significant,day 18
ACZ81_03315,0.328315099080402,not_significant,day 18
ACZ81_16835,0.328064600626628,not_significant,day 18
ACZ81_00790,0.327980041503906,not_significant,day 18
ACZ81_01475,-0.327970504760742,not_significant,day 18
ACZ81_16675,0.327805201212566,not_significant,day 18
ACZ81_02200,-0.327685674031574,not_significant,day 18
ACZ81_07230,0.327629725138345,not_significant,day 18
ACZ81_15455,-0.327609062194824,not_significant,day 31
ACZ81_11610,-0.327383041381837,not_significant,day 18
ACZ81_14550,-0.327353795369466,not_significant,day 18
ACZ81_06215,0.326555569966637,not_significant,day 31
ACZ81_03765,-0.326547622680664,not_significant,day 18
ACZ81_09320,-0.326356569925943,not_significant,day 31
ACZ81_08140,0.326176643371582,not_significant,day 31
ACZ81_08295,0.326171239217123,not_significant,day 18
ACZ81_17675,0.326136906941733,not_significant,day 18
ACZ81_16735,0.325783729553224,not_significant,day 31
ACZ81_01570,-0.325687090555824,not_significant,day 31
ACZ81_11570,-0.32564608256022,not_significant,day 18
ACZ81_06535,0.325459162394209,not_significant,day 18
ACZ81_12430,0.325203895568847,not_significant,day 31
ACZ81_00085,-0.324948946634927,not_significant,day 31
ACZ81_13115,-0.324768384297691,not_significant,day 31
ACZ81_02905,-0.324740409851077,not_significant,day 31
ACZ81_10875,-0.324730555216471,not_significant,day 18
ACZ81_16765,-0.324710210164386,not_significant,day 18
ACZ81_09880,-0.324458440144856,not_significant,day 18
ACZ81_09860,-0.323959668477374,not_significant,day 31
ACZ81_05135,-0.323603312174479,not_significant,day 18
ACZ81_10005,-0.32354482014974,not_significant,day 18
ACZ81_14930,-0.323494593302409,not_significant,day 18
ACZ81_16645,0.323026339213055,not_significant,day 31
ACZ81_06985,-0.322976112365722,not_significant,day 31
ACZ81_09735,-0.3228391011556,not_significant,day 18
ACZ81_04900,-0.322661081949872,not_significant,day 18
ACZ81_05200,0.322580337524415,not_significant,day 18
ACZ81_12490,-0.322362899780273,not_significant,day 18
ACZ81_13610,0.322001775105794,not_significant,day 18
ACZ81_04515,-0.321975708007812,not_significant,day 18
ACZ81_15610,-0.321795781453446,not_significant,day 18
ACZ81_16055,0.321482340494793,not_significant,day 18
ACZ81_14105,-0.321393966674805,not_significant,day 18
ACZ81_13470,0.321373621622721,not_significant,day 18
ACZ81_09100,-0.32134755452474,not_significant,day 18
ACZ81_15535,-0.320372899373373,not_significant,day 18
ACZ81_19580,0.32022253672282,not_significant,day 31
ACZ81_07290,0.319938023885094,not_significant,day 18
ACZ81_08590,-0.319753646850586,not_significant,day 18
ACZ81_13720,0.319619496663412,not_significant,day 18
ACZ81_08320,0.319414774576821,not_significant,day 18
ACZ81_17830,-0.319255193074543,not_significant,day 18
ACZ81_08035,-0.318997383117675,not_significant,day 31
ACZ81_09910,-0.318919499715171,not_significant,day 18
ACZ81_17870,-0.318518956502279,not_significant,day 18
ACZ81_14065,0.318030039469402,not_significant,day 18
ACZ81_15625,0.318027814229327,not_significant,day 31
ACZ81_03735,0.317986806233724,not_significant,day 18
ACZ81_01990,0.317743619283036,not_significant,day 31
ACZ81_13310,-0.317550977071122,not_significant,day 31
ACZ81_08375,-0.317072550455733,not_significant,day 18
ACZ81_17380,-0.316694577534991,not_significant,day 31
ACZ81_03715,-0.316639900207524,not_significant,day 31
ACZ81_14455,-0.316564559936526,not_significant,day 18
ACZ81_09975,-0.316543896993002,not_significant,day 31
ACZ81_19965,0.316220283508306,not_significant,day 31
ACZ81_09710,-0.315149943033853,not_significant,day 18
